release_date,movie_title,production_budget,domestic_gross,worldwide_gross,genres,start_year,runtime_minutes,averagerating,numvotes,Revenue
23-08-1996,Freeway,3000000.0,295493.0,295493.0,Drama,2011,90.0,5.9,48,-2704507.0
02-03-2012,Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0,Comedy,2012,93.0,5.4,9004,-2776348.0
15-08-2014,Fort McCoy,3000000.0,78948.0,78948.0,"Drama,History,War",2011,100.0,5.9,319,-2921052.0
04-09-2015,Before We Go,3000000.0,37151.0,483938.0,"Comedy,Drama,Romance",2014,95.0,6.8,45181,-2516062.0
04-09-2015,Before We Go,3000000.0,37151.0,483938.0,"Documentary,Drama,News",2014,84.0,7.0,22,-2516062.0
13-01-2012,The Divide,3000000.0,18000.0,156362.0,"Drama,Horror,Sci-Fi",2011,112.0,5.8,33603,-2843638.0
13-01-2012,The Divide,3000000.0,18000.0,156362.0,Documentary,2015,78.0,6.7,163,-2843638.0
10-10-2017,Demonic,3000000.0,0.0,4668109.0,"Horror,Thriller",2015,83.0,5.3,12025,1668109.0
10-10-2017,Demonic,3000000.0,0.0,4668109.0,Documentary,2018,28.0,5.7,7,1668109.0
27-06-2014,They Came Together,3000000.0,0.0,82780.0,"Comedy,Romance",2014,83.0,5.5,19832,-2917220.0
21-05-2013,Open Road,3000000.0,0.0,47469.0,"Action,Drama,Thriller",2013,85.0,5.5,1619,-2952531.0
01-10-2010,Barry Munday,3000000.0,0.0,0.0,"Comedy,Drama,Romance",2010,95.0,5.9,3846,-3000000.0
31-12-2015,AWOL-72,3000000.0,0.0,0.0,"Action,Thriller",2015,82.0,3.8,785,-3000000.0
06-02-2015,Enter the Dangerous Mind,3000000.0,0.0,0.0,Thriller,2013,88.0,5.2,915,-3000000.0
17-03-2015,Something Wicked,3000000.0,0.0,0.0,"Drama,Horror,Mystery",2014,95.0,4.8,1243,-3000000.0
18-09-1967,Point Blank,3000000.0,0.0,0.0,"Action,Crime,Drama",2010,81.0,6.8,12706,-3000000.0
18-09-1967,Point Blank,3000000.0,0.0,0.0,"Crime,Documentary,History",2015,92.0,8.2,15,-3000000.0
14-08-2015,Amnesiac,3000000.0,0.0,0.0,"Drama,Horror,Thriller",2013,90.0,2.3,104,-3000000.0
14-08-2015,Amnesiac,3000000.0,0.0,0.0,"Drama,Horror,Mystery",2014,90.0,4.3,3129,-3000000.0
31-12-2015,Unnatural,3000000.0,0.0,0.0,"Action,Horror,Sci-Fi",2015,89.0,4.0,1590,-3000000.0
11-12-2015,Close Range,3000000.0,0.0,0.0,"Action,Crime",2015,80.0,5.0,3974,-3000000.0
01-10-2010,Freakonomics,2900000.0,101270.0,172867.0,Documentary,2010,93.0,6.4,6466,-2727133.0
19-08-2011,Griff the Invisible,2900000.0,20778.0,25935.0,"Comedy,Drama,Romance",2010,90.0,6.1,4478,-2874065.0
26-10-2018,Indivisible,2700000.0,3511417.0,3588305.0,Documentary,2017,78.0,7.2,10,888305.0
26-10-2018,Indivisible,2700000.0,3511417.0,3588305.0,Drama,2016,100.0,7.1,901,888305.0
26-10-2018,Indivisible,2700000.0,3511417.0,3588305.0,"Drama,War",2018,119.0,5.6,812,888305.0
31-12-2015,Sardaar Ji,2700000.0,0.0,8200000.0,"Comedy,Fantasy,Horror",2015,141.0,6.5,1182,5500000.0
12-01-1956,Diane,2660000.0,0.0,0.0,"Crime,Drama,Horror",2017,82.0,4.6,127,-2660000.0
12-01-1956,Diane,2660000.0,0.0,0.0,Drama,2018,95.0,6.5,389,-2660000.0
02-05-2014,Ida,2600000.0,3827060.0,15298355.0,Drama,2013,82.0,7.4,46819,12698355.0
01-04-2011,"Fat, Sick & Nearly Dead",2600000.0,0.0,0.0,Documentary,2010,97.0,7.6,8164,-2600000.0
11-01-2013,A Haunted House,2500000.0,40041683.0,59922558.0,"Comedy,Fantasy",2013,86.0,5.1,40308,57422558.0
03-07-2013,Kevin Hart: Let Me Explain,2500000.0,32244051.0,32327255.0,"Comedy,Documentary",2013,75.0,6.8,7880,29827255.0
02-08-2013,The Spectacular Now,2500000.0,6852971.0,6916951.0,"Comedy,Drama,Romance",2013,95.0,7.1,133887,4416951.0
27-01-1995,Before Sunrise,2500000.0,5274005.0,5690220.0,Drama,2014,70.0,6.6,16,3190220.0
24-06-2016,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,"Adventure,Comedy,Drama",2016,101.0,7.9,87532,21345533.0
17-08-2012,Robot & Frank,2500000.0,3317468.0,4934356.0,"Comedy,Crime,Drama",2012,89.0,7.1,59229,2434356.0
01-03-2013,The Lost Medallion: The Adventures of Billy Stone,2500000.0,549632.0,549632.0,"Adventure,Family,Fantasy",2013,97.0,4.9,1502,-1950368.0
01-04-2011,Super,2500000.0,327716.0,593933.0,"Action,Comedy,Drama",2010,96.0,6.8,70604,-1906067.0
01-04-2011,Super,2500000.0,327716.0,593933.0,Drama,2010,140.0,8.1,1869,-1906067.0
18-06-2010,8: The Mormon Proposition,2500000.0,100280.0,100280.0,Documentary,2010,80.0,7.0,1190,-2399720.0
16-08-2013,Underdogs,2500000.0,35017.0,1392649.0,"Adventure,Animation,Family",2013,106.0,6.5,8197,-1107351.0
16-08-2013,Underdogs,2500000.0,35017.0,1392649.0,"Drama,Family,Sport",2013,102.0,5.8,882,-1107351.0
31-12-2009,The Calling,2500000.0,0.0,0.0,"Drama,Thriller",2014,108.0,5.8,7350,-2500000.0
31-12-2009,The Calling,2500000.0,0.0,0.0,Biography,2018,46.0,6.7,6,-2500000.0
01-03-2002,The Calling,160000.0,32092.0,32092.0,"Drama,Thriller",2014,108.0,5.8,7350,-127908.0
01-03-2002,The Calling,160000.0,32092.0,32092.0,Biography,2018,46.0,6.7,6,-127908.0
21-06-2013,Alien Uprising,2500000.0,0.0,0.0,"Comedy,Horror,Sci-Fi",2012,101.0,3.2,3166,-2500000.0
31-12-2010,Christmas Mail,2500000.0,0.0,0.0,"Comedy,Drama,Family",2010,89.0,5.8,1317,-2500000.0
03-07-2015,Stung,2500000.0,0.0,0.0,"Action,Adventure,Comedy",2015,87.0,5.1,4257,-2500000.0
13-10-2015,8 Days,2500000.0,0.0,0.0,"Drama,Thriller",2014,90.0,5.0,102,-2500000.0
02-09-2016,Antibirth,2500000.0,0.0,0.0,Horror,2016,94.0,4.9,2759,-2500000.0
02-02-2016,The Rise of the Krays,2500000.0,0.0,0.0,"Crime,Drama",2015,110.0,5.0,1723,-2500000.0
14-11-2014,Always Woodstock,2400000.0,0.0,0.0,"Comedy,Music,Romance",2014,97.0,5.4,661,-2400000.0
20-03-2015,Do You Believe?,2300000.0,12985600.0,14304931.0,Drama,2015,120.0,6.1,6462,12004931.0
20-03-2015,Do You Believe?,2300000.0,12985600.0,14304931.0,"Fantasy,Horror",2017,71.0,3.8,37,12004931.0
05-09-2014,Frontera,2300000.0,59696.0,59696.0,"Drama,Thriller,Western",2014,103.0,6.6,6861,-2240304.0
26-08-2011,Redemption Road,2300000.0,29384.0,29384.0,Drama,2010,95.0,5.8,479,-2270616.0
19-01-2016,Eden,2300000.0,0.0,0.0,"Crime,Drama",2012,98.0,6.7,7709,-2300000.0
19-01-2016,Eden,2300000.0,0.0,0.0,"Comedy,Drama",2012,101.0,6.9,18,-2300000.0
19-01-2016,Eden,2300000.0,0.0,0.0,"Drama,Thriller",2014,90.0,4.7,2576,-2300000.0
19-01-2016,Eden,2300000.0,0.0,0.0,"Biography,Drama,Music",2014,131.0,6.4,3772,-2300000.0
19-01-2016,Eden,2300000.0,0.0,0.0,"Crime,Drama",2019,85.0,8.0,11,-2300000.0
19-01-2016,Eden,2300000.0,0.0,0.0,Drama,2018,97.0,6.7,20,-2300000.0
13-11-1940,Fantasia,2280000.0,83320000.0,83320000.0,Drama,2014,86.0,5.5,44,81040000.0
13-07-2001,Bully,2100000.0,881824.0,1381824.0,Documentary,2011,98.0,7.4,9597,-718176.0
13-07-2001,Bully,2100000.0,881824.0,1381824.0,Music,2012,112.0,6.3,13,-718176.0
13-07-2001,Bully,2100000.0,881824.0,1381824.0,Drama,2015,102.0,7.6,26,-718176.0
13-07-2001,Bully,2100000.0,881824.0,1381824.0,Comedy,2018,83.0,5.7,15,-718176.0
13-07-2001,Bully,2100000.0,881824.0,1381824.0,"Drama,Musical",2017,58.0,7.9,9,-718176.0
16-10-2016,Mi America,2100000.0,3330.0,3330.0,"Crime,Drama",2015,90.0,6.5,54,-2096670.0
31-12-2012,Infected,2100000.0,0.0,0.0,"Action,Horror,Sci-Fi",2013,95.0,2.8,1028,-2100000.0
31-12-2012,Infected,2100000.0,0.0,0.0,"Action,Horror,Sci-Fi",2013,116.0,3.8,330,-2100000.0
06-10-2015,The Timber,2100000.0,0.0,0.0,"Action,Adventure,Drama",2015,81.0,4.9,1292,-2100000.0
19-01-2016,Sharkskin,2100000.0,0.0,0.0,"Comedy,Drama,Mystery",2015,100.0,6.4,24,-2100000.0
30-09-2011,Courageous,2000000.0,34522221.0,35185884.0,Drama,2011,129.0,7.0,17586,33185884.0
17-12-1973,Sleeper,2000000.0,18344729.0,18344729.0,"Action,Horror",2012,86.0,3.8,118,16344729.0
13-03-2015,It Follows,2000000.0,14674077.0,23250755.0,"Horror,Mystery",2014,100.0,6.9,182839,21250755.0
13-07-2018,Eighth Grade,2000000.0,13539710.0,14341016.0,"Comedy,Drama",2018,93.0,7.5,43256,12341016.0
09-03-2012,Silent House,2000000.0,12739737.0,16610760.0,"Drama,Horror,Mystery",2011,86.0,5.3,20831,14610760.0
08-04-2016,Hardcore Henry,2000000.0,9252038.0,17187434.0,"Action,Adventure,Sci-Fi",2015,96.0,6.7,78226,15187434.0
11-06-2010,Winter's Bone,2000000.0,6531503.0,16131551.0,"Drama,Mystery",2010,100.0,7.2,127751,14131551.0
10-10-2014,Meet the Mormons,2000000.0,6047363.0,6049171.0,Documentary,2014,78.0,6.9,1897,4049171.0
06-10-2017,The Florida Project,2000000.0,5904366.0,11295324.0,Drama,2017,111.0,7.6,72193,9295324.0
25-08-2017,All Saints,2000000.0,5802208.0,5941994.0,Drama,2017,108.0,6.0,1220,3941994.0
20-08-2003,Thirteen,2000000.0,4601043.0,9505996.0,Drama,2014,100.0,6.3,535,7505996.0
08-10-2010,Inside Job,2000000.0,4311834.0,7799257.0,"Crime,Documentary",2010,109.0,8.3,65304,5799257.0
28-08-2015,We Are Your Friends,2000000.0,3591417.0,10153415.0,"Drama,Music,Romance",2015,96.0,6.2,32327,8153415.0
18-09-2015,Captive,2000000.0,2583301.0,2791973.0,"Drama,Thriller",2012,120.0,6.0,674,791973.0
18-09-2015,Captive,2000000.0,2583301.0,2791973.0,"Action,Thriller",2013,88.0,3.8,211,791973.0
18-09-2015,Captive,2000000.0,2583301.0,2791973.0,"Action,Crime,Drama",2015,97.0,5.4,6017,791973.0
08-06-2018,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,"Comedy,Drama,Music",2018,97.0,6.9,6543,420962.0
20-01-2017,The Resurrection of Gavin Stone,2000000.0,2303792.0,2303792.0,"Comedy,Drama,Family",2016,91.0,6.2,1562,303792.0
29-01-1993,Nemesis,2000000.0,2001124.0,2001124.0,Drama,2010,83.0,6.6,67,1124.0
07-08-2015,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,"Comedy,Drama,Romance",2015,102.0,6.9,27003,279959.0
25-04-2014,Locke,2000000.0,1370646.0,2088390.0,Drama,2013,85.0,7.1,120703,88390.0
08-04-2011,Meek's Cutoff,2000000.0,977772.0,1869928.0,"Drama,Western",2010,104.0,6.6,10439,-130072.0
28-11-2014,The Babadook,2000000.0,950792.0,7482387.0,"Drama,Horror",2014,94.0,6.8,171411,5482387.0
24-09-2010,The Virginity Hit,2000000.0,636706.0,636706.0,Comedy,2010,86.0,4.6,3696,-1363294.0
18-01-2008,Teeth,2000000.0,347578.0,2350641.0,Drama,2017,71.0,8.8,25,350641.0
26-07-1996,Stonewall,2000000.0,304602.0,304602.0,"Drama,History",2015,129.0,5.1,3011,-1695398.0
13-02-2015,The Last Five Years,2000000.0,147299.0,205298.0,"Comedy,Drama,Musical",2014,94.0,5.9,8735,-1794702.0
19-09-2014,Pump,2000000.0,72277.0,72277.0,Documentary,2014,88.0,7.7,608,-1927723.0
07-04-2015,Lost River,2000000.0,45431.0,2009644.0,"Drama,Fantasy,Mystery",2014,95.0,5.8,15667,9644.0
09-10-2015,Knock Knock,2000000.0,36336.0,6328516.0,"Drama,Thriller",2015,99.0,4.9,68328,4328516.0
09-10-2015,Knock Knock,2000000.0,36336.0,6328516.0,Horror,2017,55.0,6.0,10,4328516.0
19-10-2012,The First Time,2000000.0,17061.0,17061.0,"Comedy,Drama,Romance",2012,95.0,6.9,62589,-1982939.0
27-08-2010,Circle,2000000.0,10024.0,10024.0,"Horror,Thriller",2010,88.0,3.4,610,-1989976.0
27-08-2010,Circle,2000000.0,10024.0,10024.0,"Drama,Mystery,Sci-Fi",2015,87.0,6.0,30645,-1989976.0
13-09-2013,Plush,2000000.0,3080.0,28864.0,"Drama,Music,Thriller",2013,99.0,5.4,3462,-1971136.0
26-10-2012,The Ghastly Love of Johnny X,2000000.0,2436.0,2436.0,"Comedy,Fantasy,Musical",2012,106.0,5.7,386,-1997564.0
09-09-2011,Grave Encounters,2000000.0,0.0,2151887.0,Horror,2011,92.0,6.1,48125,151887.0
23-10-2015,Bone Tomahawk,2000000.0,0.0,475846.0,"Adventure,Drama,Horror",2015,132.0,7.1,70298,-1524154.0
01-04-2013,Stitches,2000000.0,0.0,63555.0,Horror,2010,71.0,7.2,20,-1936445.0
01-04-2013,Stitches,2000000.0,0.0,63555.0,"Comedy,Horror",2012,86.0,5.7,8214,-1936445.0
01-04-2013,Stitches,2000000.0,0.0,63555.0,"Drama,Thriller",2019,105.0,7.8,157,-1936445.0
01-04-2013,Stitches,2000000.0,0.0,63555.0,Drama,2017,103.0,5.8,9,-1936445.0
31-12-2009,Nine Dead,2000000.0,0.0,0.0,"Crime,Drama,Horror",2010,98.0,5.5,11358,-2000000.0
07-07-2007,Rockaway,2000000.0,0.0,0.0,"Adventure,Drama",2017,90.0,6.4,528,-2000000.0
12-08-1927,Wings,2000000.0,0.0,0.0,"Adventure,Animation,Comedy",2012,84.0,3.2,561,-2000000.0
19-03-2013,Straight A's,2000000.0,0.0,0.0,"Comedy,Drama",2013,91.0,5.7,4197,-2000000.0
31-12-2012,Highway,2000000.0,0.0,0.0,Comedy,2012,77.0,3.5,183,-2000000.0
31-12-2012,Highway,2000000.0,0.0,0.0,Drama,2012,80.0,6.7,195,-2000000.0
31-12-2012,Highway,2000000.0,0.0,0.0,"Crime,Drama,Romance",2014,133.0,7.7,23434,-2000000.0
31-12-2012,Highway,2000000.0,0.0,0.0,Drama,2014,110.0,6.2,102,-2000000.0
08-02-2013,Small Apartments,2000000.0,0.0,0.0,"Comedy,Crime,Drama",2012,96.0,6.1,6688,-2000000.0
09-07-2013,Coffee Town,2000000.0,0.0,0.0,Comedy,2013,87.0,6.6,4666,-2000000.0
31-12-2014,Lucky Dog,2000000.0,0.0,0.0,Family,2014,88.0,5.4,49,-2000000.0
20-03-2015,The Walking Deceased,2000000.0,0.0,0.0,"Comedy,Horror",2015,88.0,3.5,2914,-2000000.0
31-12-2011,True Bromance,2000000.0,0.0,0.0,Comedy,2011,96.0,5.9,39,-2000000.0
21-08-2015,The Curse of Downers Grove,2000000.0,0.0,0.0,"Drama,Horror,Mystery",2015,89.0,4.5,1618,-2000000.0
31-12-2015,Wind Walkers,2000000.0,0.0,0.0,"Action,Horror,Thriller",2015,93.0,3.8,234,-2000000.0
08-07-2016,The Dog Lover,2000000.0,0.0,0.0,Drama,2016,101.0,5.6,620,-2000000.0
01-12-2015,Shark Lake,2000000.0,0.0,0.0,"Action,Adventure,Crime",2015,92.0,3.5,1686,-2000000.0
24-09-2010,Buried,1987650.0,1044143.0,21270290.0,"Drama,Mystery,Thriller",2010,95.0,7.0,139426,19282640.0
24-09-2010,Buried,1987650.0,1044143.0,21270290.0,Thriller,2011,95.0,6.0,5,19282640.0
08-05-1987,River's Edge,1900000.0,4600000.0,4600000.0,Crime,2018,118.0,6.3,409,2700000.0
24-04-2015,Brotherly Love,1900000.0,478595.0,478595.0,Drama,2015,89.0,6.7,1587,-1421405.0
24-04-2015,Brotherly Love,1900000.0,478595.0,478595.0,Drama,2017,118.0,5.8,48,-1421405.0
03-06-2011,Submarine,1900000.0,467602.0,4581937.0,"Comedy,Drama,Romance",2010,97.0,7.3,79810,2681937.0
09-04-2010,The Square,1900000.0,406216.0,740932.0,"Documentary,Drama,History",2013,108.0,8.1,7998,-1159068.0
09-04-2010,The Square,1900000.0,406216.0,740932.0,"Comedy,Drama",2017,151.0,7.2,44239,-1159068.0
25-10-2013,The Square,1500000.0,124244.0,176262.0,"Documentary,Drama,History",2013,108.0,8.1,7998,-1323738.0
25-10-2013,The Square,1500000.0,124244.0,176262.0,"Comedy,Drama",2017,151.0,7.2,44239,-1323738.0
08-02-2013,ABCD (Any Body Can Dance),1900000.0,222098.0,10137234.0,"Drama,Music",2013,160.0,6.4,5695,8237234.0
26-07-2013,Stranded,1900000.0,0.0,285593.0,"Horror,Mystery",2010,103.0,5.1,800,-1614407.0
26-07-2013,Stranded,1900000.0,0.0,285593.0,"Horror,Sci-Fi",2013,84.0,3.5,3704,-1614407.0
26-07-2013,Stranded,1900000.0,0.0,285593.0,Documentary,2015,62.0,7.9,10,-1614407.0
31-12-2015,Vaalu,1900000.0,0.0,12444.0,"Comedy,Romance",2015,155.0,4.9,701,-1887556.0
27-08-2010,The Last Exorcism,1800000.0,41034350.0,70165900.0,"Drama,Horror,Thriller",2010,87.0,5.6,45815,68365900.0
27-06-2012,Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,"Adventure,Drama,Fantasy",2012,93.0,7.3,77440,21465132.0
23-08-2011,Higher Ground,1800000.0,841056.0,842693.0,Drama,2011,109.0,6.3,2869,-957307.0
31-12-2009,Deadline,1800000.0,0.0,0.0,"Drama,Mystery,Thriller",2012,95.0,4.8,396,-1800000.0
31-12-2009,Deadline,1800000.0,0.0,0.0,"Mystery,Thriller",2011,83.0,6.7,347,-1800000.0
31-12-2009,Deadline,1800000.0,0.0,0.0,"Comedy,Romance",2016,95.0,8.5,15,-1800000.0
03-02-2012,Dysfunctional Friends,1800000.0,0.0,0.0,"Comedy,Drama",2012,111.0,5.2,760,-1800000.0
31-12-2013,Independence Daysaster,1800000.0,0.0,0.0,"Action,Adventure,Sci-Fi",2013,90.0,3.4,974,-1800000.0
08-10-2010,I Spit on Your Grave,1750000.0,93051.0,1278471.0,"Horror,Thriller",2010,108.0,6.3,68592,-471529.0
23-04-2019,Living Dark: The Story of Ted the Caver,1750000.0,0.0,0.0,Horror,2013,112.0,5.3,349,-1750000.0
28-02-2014,The Lunchbox,1700000.0,4231500.0,12231500.0,"Drama,Romance",2013,104.0,7.8,42618,10531500.0
04-10-2013,Grace Unplugged,1700000.0,2507159.0,2507159.0,"Drama,Music",2013,102.0,6.2,3006,807159.0
24-06-2005,Yes,1700000.0,396035.0,661221.0,"Adventure,Biography,Documentary",2016,80.0,8.7,9,-1038779.0
01-02-2019,Braid,1660000.0,0.0,80745.0,"Horror,Mystery,Thriller",2018,82.0,5.3,1115,-1579255.0
15-10-2010,N-Secure,1600000.0,2595644.0,2595644.0,"Crime,Drama,Thriller",2010,105.0,3.6,587,995644.0
31-12-1989,Out of the Dark,1600000.0,419428.0,419428.0,"Horror,Thriller",2014,92.0,4.8,3691,-1180572.0
26-09-2014,Two Night Stand,1600000.0,15600.0,868081.0,"Comedy,Romance",2014,86.0,6.4,60510,-731919.0
01-04-2011,Insidious,1500000.0,54009150.0,99870886.0,"Horror,Mystery,Thriller",2010,103.0,6.9,254197,98370886.0
21-10-2016,Moonlight,1500000.0,27854931.0,65245512.0,Drama,2016,111.0,7.4,227964,63745512.0
12-09-2003,Cabin Fever,1500000.0,21158188.0,30351664.0,Horror,2016,99.0,3.7,7873,28851664.0
23-03-2018,Unsane,1500000.0,7690044.0,14244931.0,"Drama,Horror,Mystery",2018,98.0,6.4,32049,12744931.0
31-10-1945,Spellbound,1500000.0,7000000.0,7000000.0,"Comedy,Horror,Romance",2011,114.0,6.9,2485,5500000.0
26-07-2013,The To Do List,1500000.0,3491669.0,4128828.0,"Comedy,Romance",2013,104.0,5.8,34524,2628828.0
01-02-2013,The Gatekeepers,1500000.0,2408553.0,2592308.0,"Documentary,History,War",2012,101.0,7.6,5214,1092308.0
19-04-2013,The Lords of Salem,1500000.0,1165881.0,1541131.0,"Horror,Thriller",2012,101.0,5.1,25089,41131.0
21-10-2016,31,1500000.0,779820.0,922727.0,"Horror,Thriller",2016,102.0,5.1,15055,-577273.0
22-04-2016,Unsullied,1500000.0,510957.0,510957.0,"Action,Horror,Thriller",2014,93.0,4.3,278,-989043.0
19-08-2011,Amigo,1500000.0,184705.0,184705.0,"Drama,War",2010,124.0,5.9,514,-1315295.0
06-03-2015,Road Hard,1500000.0,113169.0,113169.0,Comedy,2015,98.0,6.1,1681,-1386831.0
17-10-2014,Housebound,1500000.0,0.0,236863.0,"Comedy,Horror,Mystery",2014,107.0,6.8,29757,-1263137.0
20-07-2018,Teefa in Trouble,1500000.0,0.0,98806.0,"Action,Comedy,Crime",2018,155.0,7.4,2724,-1401194.0
17-04-2014,Closer to the Moon,1500000.0,0.0,5396.0,"Comedy,Crime,Drama",2014,112.0,7.0,3585,-1494604.0
03-06-2011,The Lion of Judah,1500000.0,0.0,0.0,Animation,2011,87.0,3.8,511,-1500000.0
11-11-2014,Once Upon a Time in Queens,1500000.0,0.0,0.0,"Comedy,Drama",2013,98.0,6.2,354,-1500000.0
26-05-2015,Mutant World,1500000.0,0.0,0.0,Sci-Fi,2014,82.0,2.8,587,-1500000.0
20-11-2015,#Horror,1500000.0,0.0,0.0,"Crime,Drama,Horror",2015,101.0,3.0,3092,-1500000.0
08-09-2015,Checkmate,1500000.0,0.0,0.0,"Drama,Mystery",2010,121.0,4.7,27,-1500000.0
08-09-2015,Checkmate,1500000.0,0.0,0.0,"Action,Crime,Thriller",2015,102.0,2.9,931,-1500000.0
20-11-2015,Mustang,1400000.0,845464.0,5552584.0,Drama,2015,97.0,7.6,30899,4152584.0
03-10-2014,La chambre bleue,1400000.0,260441.0,1945420.0,Documentary,2015,48.0,6.2,6,545420.0
05-04-2013,Eddie: The Sleepwalking Cannibal,1400000.0,1632.0,1632.0,"Comedy,Horror",2012,90.0,5.6,1364,-1398368.0
01-05-2010,My Girlfriend's Boyfriend,1400000.0,0.0,0.0,"Comedy,Romance",2010,84.0,5.8,5461,-1400000.0
31-12-2014,House at the End of the Drive,1400000.0,0.0,0.0,"Horror,Thriller",2014,91.0,6.5,331,-1400000.0
30-01-2015,Above and Beyond,1300000.0,288751.0,288751.0,"Adventure,Documentary,History",2014,90.0,7.7,506,-1011249.0
07-04-2006,Simon,1300000.0,4055.0,1738663.0,Thriller,2016,85.0,4.8,47,438663.0
24-05-2011,Forget Me Not,1300000.0,0.0,13465.0,Romance,2010,93.0,6.6,1835,-1286535.0
24-05-2011,Forget Me Not,1300000.0,0.0,13465.0,Drama,2010,109.0,7.3,15,-1286535.0
24-05-2011,Forget Me Not,1300000.0,0.0,13465.0,"Adventure,Drama",2014,102.0,5.6,51,-1286535.0
24-05-2011,Forget Me Not,1300000.0,0.0,13465.0,Documentary,2016,83.0,7.1,15,-1286535.0
26-06-2015,The Algerian,1300000.0,0.0,0.0,"Action,Romance,Thriller",2014,99.0,5.3,195,-1300000.0
17-10-2014,Dear White People,1250000.0,4404154.0,5403771.0,"Comedy,Drama,Romance",2014,108.0,6.1,23321,4153771.0
19-04-2013,Filly Brown,1250000.0,2850357.0,2940411.0,"Drama,Music",2012,80.0,5.7,1003,1690411.0
31-12-2016,Bodom,1250000.0,0.0,726460.0,"Horror,Mystery,Thriller",2014,65.0,5.6,308,-523540.0
13-01-2015,Da Sweet Blood of Jesus,1250000.0,0.0,0.0,"Comedy,Romance,Thriller",2014,123.0,4.1,1212,-1250000.0
19-04-2013,Home Run,1200000.0,2859955.0,2859955.0,"Drama,Family,Sport",2010,82.0,4.2,66,1659955.0
19-04-2013,Home Run,1200000.0,2859955.0,2859955.0,"Drama,Sport",2013,113.0,6.0,2745,1659955.0
13-04-2012,Blue Like Jazz,1200000.0,595018.0,595018.0,"Comedy,Drama",2012,108.0,5.9,2810,-604982.0
19-11-1982,Q,1200000.0,255000.0,255000.0,Drama,2011,103.0,5.6,5322,-945000.0
19-11-1982,Q,1200000.0,255000.0,255000.0,"Drama,Thriller",2014,96.0,6.4,18,-945000.0
01-06-2012,"Pink Ribbons, Inc.",1200000.0,26608.0,26608.0,Documentary,2011,97.0,7.3,654,-1173392.0
06-02-2018,Blood Feast,1200000.0,8708.0,8708.0,Horror,2016,90.0,4.9,653,-1191292.0
28-08-2012,Below Zero,1200000.0,0.0,0.0,Thriller,2011,99.0,4.4,740,-1200000.0
07-09-2012,Crowsnest,1200000.0,0.0,0.0,"Horror,Mystery,Thriller",2012,84.0,3.9,1481,-1200000.0
14-09-2012,Airborne,1200000.0,0.0,0.0,"Comedy,Crime,Horror",2012,81.0,3.9,2248,-1200000.0
03-02-2015,Bleeding Hearts,1200000.0,0.0,0.0,Horror,2015,100.0,3.4,123,-1200000.0
31-12-2013,The Wicked Within,1200000.0,0.0,0.0,Horror,2015,84.0,4.5,1123,-1200000.0
18-05-2012,Beyond the Black Rainbow,1100000.0,56491.0,56491.0,"Horror,Sci-Fi,Thriller",2010,110.0,6.0,10765,-1043509.0
21-11-2014,The Sleepwalker,1100000.0,2636.0,2636.0,Drama,2014,91.0,4.9,632,-1097364.0
07-03-2017,Departure,1100000.0,0.0,27561.0,"Drama,Romance",2015,109.0,6.7,1680,-1072439.0
31-12-2010,The Dead Undead,1100000.0,0.0,0.0,"Action,Horror,Sci-Fi",2010,89.0,3.0,791,-1100000.0
31-12-2013,The Vatican Exorcisms,1100000.0,0.0,0.0,Horror,2013,76.0,2.5,413,-1100000.0
21-11-1976,Rocky,1000000.0,117235147.0,225000000.0,"Action,Comedy,Drama",2013,136.0,6.1,46,224000000.0
06-01-2012,The Devil Inside,1000000.0,53262945.0,101759490.0,Horror,2012,83.0,4.2,33522,100759490.0
17-04-2015,Unfriended,1000000.0,32789645.0,64364198.0,"Horror,Mystery,Thriller",2014,83.0,5.6,62043,63364198.0
23-08-2013,You're Next,1000000.0,18494006.0,26887177.0,"Action,Comedy,Horror",2011,95.0,6.6,79451,25887177.0
25-05-2012,Chernobyl Diaries,1000000.0,18119640.0,42411721.0,"Horror,Mystery,Thriller",2012,86.0,5.0,60304,41411721.0
10-04-1981,The Howling,1000000.0,17985000.0,17985000.0,Horror,2017,83.0,2.6,126,16985000.0
29-12-2010,Blue Valentine,1000000.0,9737892.0,16566240.0,"Drama,Romance",2010,112.0,7.4,170089,15566240.0
20-07-2018,Unfriended: Dark Web,1000000.0,8866745.0,16434588.0,"Crime,Horror,Mystery",2018,92.0,5.9,13822,15434588.0
25-09-2015,The Green Inferno,1000000.0,7192291.0,12931420.0,"Adventure,Horror",2013,100.0,5.3,33239,11931420.0
03-02-2017,I Am Not Your Negro,1000000.0,7123919.0,9617402.0,Documentary,2016,93.0,7.8,13948,8617402.0
19-10-2012,The Sessions,1000000.0,6002451.0,11495204.0,"Biography,Comedy,Drama",2012,95.0,7.2,39731,10495204.0
23-03-2012,October Baby,1000000.0,5355847.0,5391992.0,Drama,2011,107.0,6.8,6903,4391992.0
12-09-2014,The Skeleton Twins,1000000.0,5284309.0,5797192.0,"Comedy,Drama,Romance",2014,93.0,6.8,36793,4797192.0
